"1871.12","4.74","0.26","0.4","12.65439174","1871.9583333333326","5.3566666666666665","98.29295991116518","5.3915969571525215","103.3805724488099","8.294764549465416","8.724098940827838","NA","","NA","","","1.0042079181998806","1.031330727999685","0.11213517395572437","0.08499917774721588","0.027135996208508484"
"1872.01","4.86","0.2633","0.4025","12.65439174","1872.0416666666658","5.36","100.7813892760048","5.46002876468561","106.47635530837489","8.346606827899576","8.818257821321174","NA","","NA","","","1.0030599998857486","1.0356704833401311","0.10768446401001142","0.0849309891814114","0.022753474828600018"
"1872.02","4.88","0.2667","0.405","12.65439174","1872.124999999999","5.378333333333333","101.19612750347808","5.530534263356067","107.40145080279797","8.398449106333734","8.913440076871552","NA","","NA","","","1.0030764483003818","1.038839634900825","0.10375207603565961","0.0839098290029967","0.019842247032662907"
"1872.03","5.04","0.27","0.4075","12.84464132","1872.2083333333323","5.3966666666666665","102.96601415725634","5.516036472710161","109.76772304661395","8.325129120849596","8.875068877280793","NA","","NA","","","1.0030928953450977","1.0266013661348654","0.10166592292535204","0.08551458849815541","0.01615133442719663"
"1872.04","5.18","0.2733","0.41","13.13013719","1872.2916666666656","5.415000000000001","103.52514374604182","5.462050537797922","110.84902597605011","8.194075084146169","8.773764604281961","NA","","NA","","","1.0031093410217495","1.0073855331848895","0.10007866793276299","0.08688549793064304","0.013193170002119947"
"1872.05","5.18","0.2767","0.4125","13.13013719","1872.3749999999989","5.433333333333334","103.52514374604182","5.5300014043493775","111.34246107076655","8.244038956610474","8.866556986812974","NA","","NA","","","1.0031257853321864","1.0105178383479383","0.09776066372272174","0.08587668085729061","0.01188398286543113"
"1872.06","5.13","0.28","0.415","13.0349719","1872.4583333333321","5.451666666666666","103.27438373687632","5.6368084690692735","111.57797011253214","8.354555409513386","9.026288030545972","NA","","NA","","","1.003142228278255","1.0210771159167262","0.09647170562254859","0.08408634200547294","0.012385363617075651"
"1872.07","5.1","0.2833","0.4175","12.84464132","1872.5416666666654","5.470000000000001","104.19180004008082","5.787752343402921","113.09024173989778","8.529426767987008","9.257877632628885","NA","","NA","","","1.0031586698618002","1.0394633320598912","0.10250040147031392","0.08345252066981468","0.01904788080049924"
"1872.08","5.04","0.2867","0.42","12.93980661","1872.6249999999986","5.488333333333333","102.20875472574005","5.814136900767792","111.46372639403191","8.517396227145005","9.288643866169327","NA","","NA","","","1.0031751100846626","1.0350778150153286","0.10684171794485064","0.08324921768267268","0.023592500262177962"
"1872.09","4.95","0.29","0.4225","13.0349719","1872.708333333332","5.506666666666667","99.6507211496175","5.838123057250317","109.20462726568833","8.50554135064917","9.321001014091578","NA","","NA","","","1.0031915489486818","1.0307834454158584","0.11370306084803916","0.08699311713523294","0.026709943712806217"
"1872.1","4.97","0.2933","0.425","12.74947603","1872.7916666666652","5.5249999999999995","102.29382030533529","6.036776156047253","112.65242618773053","8.747459482850603","9.633255760520216","NA","","NA","","","1.0032079864556935","1.0572289881054313","0.10870071962282002","0.08557233270220443","0.023128386920615585"
"1872.11","4.95","0.2967","0.4275","13.13013719","1872.8749999999984","5.543333333333333","98.92846747932569","5.929712384063825","109.4904679582509","8.54382219139631","9.455994960030761","NA","","NA","","","1.0032244226075313","1.029871681217814","0.10855245783606438","0.0897661676855337","0.018786290150530682"
"1872.12","5.07","0.3","0.43","12.93980661","1872.9583333333317","5.5616666666666665","102.81714017053612","6.083854447960717","114.35542689442136","8.72019137541036","9.698783740552502","NA","","NA","","","1.0032408574060259","1.0483895674210992","0.10586247483438727","0.08917802028564115","0.01668445454874612"
"1873.01","5.11","0.3025","0.4325","12.93980661","1873.041666666665","5.58","103.62832076359756","6.134553235027056","115.82622113414662","8.7708901624767","9.803295624367594","NA","","NA","","","1.0053472215787504","1.051787248515076","0.1043883357395603","0.08914698112495523","0.015241354614605074"
"1873.02","5.15","0.305","0.435","13.22522149","1873.1249999999982","5.570833333333334","102.18558161932151","6.051767455124867","114.77733562932448","8.631209321243661","9.69478465995265","NA","","NA","","","1.0053398720295676","1.0345912828835473","0.10236955495561739","0.09024771897101957","0.012121835984597817"
"1873.03","5.11","0.3075","0.4375","13.22522149","1873.2083333333314","5.561666666666666","101.39190719897728","6.101372106396381","114.45696199832032","8.680813972515177","9.79939743136304","NA","","NA","","","1.0053325226495526","1.0401158679370517","0.10559090483294353","0.09103688685262346","0.014554017980320078"
"1873.04","5.04","0.31","0.44","13.22522149","1873.2916666666647","5.552499999999999","100.00297696337483","6.150976757667896","113.46768949572557","8.730418623786692","9.905909400420486","NA","","NA","","","1.0053251734388198","1.0456623093609851","0.11040916305818316","0.09183813332210611","0.01857102973607705"
"1873.05","5.05","0.3125","0.4425","12.93980661","1873.374999999998","5.543333333333333","102.4115498740054","6.337348383292414","116.79977923096503","8.973685310742058","10.234436100931093","NA","","NA","","","1.0053178243974839","1.0744177639884591","0.10688473560051936","0.09026951899961788","0.016615216600901483"
"1873.06","4.98","0.315","0.445","12.55922645","1873.4583333333312","5.534166666666667","104.0523272036392","6.581623106254285","119.2966015197171","9.297848515184626","10.660037685998816","NA","","NA","","","1.005310475525659","1.1128623698390758","0.10928658872736285","0.08999554254332143","0.019291046184041427"
"1873.07","4.97","0.3175","0.4475","12.55922645","1873.5416666666645","5.525","103.8433867875676","6.6338582102721775","119.6908632131599","9.350083619202517","10.776994222915306","NA","","NA","","","1.0053031268234605","1.1187721982175332","0.10995788113977434","0.09195892378348636","0.01799895735628798"
"1873.08","4.97","0.32","0.45","12.55922645","1873.6249999999977","5.515833333333333","103.8433867875676","6.686093314290068","120.3330677106148","9.402318723220407","10.895348183053654","NA","","NA","","","1.005295778291002","1.1247051890712423","0.10477284115871521","0.09171831374615547","0.013054527412559747"
"1873.09","4.59","0.3225","0.4525","12.55922645","1873.708333333331","5.506666666666667","95.90365097684816","6.738328418307959","111.7832458725241","9.4545538272383","11.020025873053848","NA","","NA","","","1.0052884299283993","1.130661378395303","0.11585285902884634","0.09259876333025585","0.023254095698590493"
"1873.1","4.19","0.325","0.455","12.27381157","1873.7916666666642","5.4975000000000005","89.58182743227498","6.948471101548774","105.0895792466085","9.727859542168284","11.411875550646029","NA","","NA","","","1.005281081735767","1.1630722161205505","0.12024919033565862","0.0898512573985164","0.030397932937142214"
"1873.11","4.04","0.3275","0.4575","11.8932314","1873.8749999999975","5.488333333333332","89.13881218185999","7.225980442960186","105.27627988199066","10.094308557723007","11.921756942081863","NA","","NA","","","1.0052737337132196","1.2066290414056366","0.12342998034291375","0.08731201737128536","0.03611796297162839"
"1873.12","4.42","0.33","0.46","12.17864628","1873.9583333333308","5.479166666666666","95.23763424386111","7.110502104179676","113.17903157801116","9.911608993705004","11.778813241150486","NA","","NA","","","1.0052663858608724","1.1845651757323503","0.11227108128967789","0.08852845532822085","0.023742625961457042"
"1874.01","4.66","0.33","0.46","12.36889587","1874.041666666664","5.47","98.8644898342086","7.001133400276575","118.18247164336036","9.759155648870378","11.666080891833856","NA","","NA","","","1.007109145660312","1.1724874567369146","0.10468779814198315","0.08998045264656684","0.014707345495416302"
"1874.02","4.8","0.33","0.46","12.36889587","1874.1249999999973","5.4366666666666665","101.83466764038656","7.001133400276575","122.43044675071293","9.759155648870378","11.732917813609989","NA","","NA","","","1.0070852297331554","1.180822840851746","0.10429674065200834","0.08961205036884956","0.014684690283158774"
"1874.03","4.73","0.33","0.46","12.36889587","1874.2083333333305","5.403333333333332","100.34957873729759","7.001133400276575","121.34642717010767","9.759155648870378","11.801132452061209","NA","","NA","","","1.0070613220358624","1.1891892419533379","0.1054263693217603","0.08924563509070738","0.01618073423105293"
"1874.04","4.6","0.33","0.46","12.17864628","1874.2916666666638","5.37","99.11608993705002","7.110502104179676","120.57137037001205","9.911608993705004","12.057137037001207","NA","","NA","","","1.007037422588707","1.2162946727781339","0.10390272399850309","0.08946159627440897","0.014441127724094116"
"1874.05","4.48","0.33","0.46","12.08348099","1874.374999999997","5.336666666666667","97.29069305218479","7.16650194357611","119.07732074298671","9.989669375893973","12.22668918343167","NA","","NA","","","1.0070135314120179","1.2345007781010944","0.098946329803004","0.09056336273159538","0.00838296707140862"
"1874.06","4.46","0.33","0.46","11.79806612","1874.4583333333303","5.303333333333334","99.19947626128406","7.339871561933574","122.1621702219307","10.231336116634681","12.59968571795698","NA","","NA","","","1.0069896485261771","1.273233074582096","0.09222672713125957","0.08759934236332301","0.00462738476793656"
"1874.07","4.46","0.33","0.46","11.8932314","1874.5416666666636","5.27","98.40571839878604","7.281140599013317","121.93188820967721","10.14946871377614","12.575934658397202","NA","","NA","","","1.006965773951622","1.2718733715616586","0.09426240001379371","0.08929108193502922","0.004971318078764497"
"1874.08","4.47","0.33","0.46","11.79806612","1874.6249999999968","5.236666666666666","99.42189661164569","7.339871561933574","123.9488939085813","10.231336116634681","12.755367158377496","NA","","NA","","","1.0069419077088448","1.291063571619315","0.09975115768984222","0.08805959345912306","0.011691564230719154"
"1874.09","4.54","0.33","0.46","11.79806612","1874.70833333333","5.203333333333333","100.97883906417705","7.339871561933574","126.65247716497655","10.231336116634681","12.83262984490952","NA","","NA","","","1.0069180498183923","1.3000260157797479","0.09567855881152298","0.08889449576664332","0.006784063044879662"
"1874.1","4.53","0.33","0.46","11.60773554","1874.7916666666633","5.17","102.40850904154901","7.460222512960524","129.22538470045004","10.399098048369217","13.122224494968439","NA","","NA","","","1.0068942003008658","1.330483491289112","0.09169518026330481","0.08797415230288252","0.003721027960422285"
"1874.11","4.57","0.33","0.46","11.51265124","1874.8749999999966","5.136666666666667","104.16605046050192","7.521837341786789","132.23411899301132","10.48498538552098","13.310217666692605","NA","","NA","","","1.0068703591769228","1.350720483628871","0.09005090275792615","0.08917331041191146","0.0008775923460146995"
"1874.12","4.54","0.33","0.46","11.51265124","1874.9583333333298","5.1033333333333335","103.482247065794","7.521837341786789","132.1617808535184","10.48498538552098","13.39084123185429","NA","","NA","","","1.0068465264672748","1.3600004184990284","0.09175396091007482","0.09006911079930058","0.0016848501107742386"
"1875.01","4.54","0.3275","0.4517","11.51265124","1875.041666666663","5.07","103.482247065794","7.464853725561132","132.95625558240107","10.295799779651796","13.228268864883386","NA","","NA","","","1.0073431926888408","1.3693116973597868","0.08920839827406257","0.08972112928294762","-0.0005127310088850479"
"1875.02","4.53","0.325","0.4433","11.51265124","1875.1249999999964","5.03","103.25431260089138","7.407870109335475","133.45654986276807","10.104334829133588","13.059887098049689","NA","","NA","","","1.007315568235935","1.3793668170045832","0.09146378058280402","0.08811211747288672","0.003351663109917302"
"1875.03","4.59","0.3225","0.435","11.51265124","1875.2083333333296","4.99","104.62191939030716","7.350886493109816","136.0159400988228","9.915149223264404","12.89039955184922","NA","","NA","","","1.0072879584453418","1.3894576690767646","0.09275612529953525","0.0902541770867007","0.0025019482128345594"
"1875.04","4.65","0.32","0.4267","11.60773554","1875.2916666666629","4.95","105.12131722808012","7.2341551640829325","137.44893586634763","9.646293776606836","12.612787297671083","NA","","NA","","","1.0072603633605304","1.3881193428160883","0.09069527484105921","0.08952962295902567","0.001165651882033547"
"1875.05","4.47","0.3175","0.4183","11.32232066","1875.3749999999961","4.91","103.59944266054727","7.358573388081378","136.26083844092614","9.694775584990364","12.751210004438347","NA","","NA","","","1.0072327830251093","1.433443583424613","0.0935165790382042","0.08899258683421118","0.004523992203993021"
"1875.06","4.38","0.315","0.41","11.13207107","1875.4583333333294","4.87","103.24843713021676","7.425401300460794","136.6130376592116","9.664808041869604","12.78797841102209","NA","","NA","","","1.0072052174828279","1.468486429803929","0.09591444406506877","0.08938360406139712","0.006530840003671656"
"1875.07","4.39","0.3125","0.4017","11.13207107","1875.5416666666626","4.83","103.4841641556282","7.366469544107931","137.73718413538376","9.469154610778098","12.60342297657942","NA","","NA","","","1.0071776667775758","1.4790671939012479","0.09826006026682466","0.08772544482871258","0.010534615438112072"
"1875.08","4.41","0.31","0.3933","11.22715537","1875.624999999996","4.79","103.0752039908752","7.2456492601295475","137.9965209710815","9.192625335512746","12.307036666196451","NA","","NA","","","1.0071501309533841","1.4770671144241894","0.10457179338880329","0.08829836215479658","0.016273431234006708"
"1875.09","4.37","0.3075","0.385","11.13207107","1875.7083333333292","4.75","103.01271010480531","7.248606031402204","138.7215540158763","9.07549047834097","12.221464140986814","NA","","NA","","","1.0071226100544257","1.5003348770741327","0.10440819145589164","0.08832540736684091","0.016082784089050728"
"1875.1","4.3","0.305","0.3767","11.13207107","1875.7916666666624","4.710000000000001","101.36262092692512","7.189674275049341","137.3062978869958","8.879837047249463","12.028670328844491","NA","","NA","","","1.0070951041250158","1.5110211773545867","0.1122718302690342","0.08797672773658127","0.024295102532452928"
"1875.11","4.37","0.3025","0.3683","11.03690579","1875.8749999999957","4.67","103.90093308932737","7.192227061675406","141.5565933237626","8.756685047322486","11.930273071199487","NA","","NA","","","1.0070676132096117","1.5348631899060345","0.11499503759337593","0.08539607874346267","0.02959895884991326"
"1875.12","4.37","0.3","0.36","10.9417405","1875.958333333329","4.63","104.80460672595918","7.19482426036333","143.60463905481967","8.633789112435995","11.83013044845196","NA","","NA","","","1.0070401373528144","1.5591547604140388","0.11035320886148137","0.081565062593568","0.028788146267913373"
"1876.01","4.46","0.3","0.3533","10.84657521","1876.0416666666622","4.59","107.90152258576371","7.257949949715049","148.67681836452874","8.547445724114421","11.777470835916594","NA","","NA","","","1.0047535252938302","1.5839073864861757","0.10953518207915147","0.08282497021690594","0.026710211862245536"
"1876.02","4.52","0.3","0.3467","10.84657521","1876.1249999999955","4.578333333333333","109.35311257570672","7.257949949715049","151.51034517192446","8.387770825220692","11.621379794492526","NA","","NA","","","1.0047443025681573","1.5914365303109221","0.10996621180831778","0.08250154311141644","0.02746466869690134"
"1876.03","4.51","0.3","0.34","10.84657521","1876.2083333333287","4.566666666666666","109.11118091071623","7.257949949715049","152.0131449899729","8.225676609677055","11.459971019199731","NA","","NA","","","1.0047350802178763","1.5989867867287357","0.10901821433350989","0.08347715093962482","0.025541063393885066"
"1876.04","4.34","0.3","0.3333","10.75149091","1876.291666666662","4.555000000000001","105.92692953316181","7.322137986163259","148.42695921936013","8.134895302627381","11.398780070924593","NA","","NA","","","1.0047258582433127","1.6207662356618915","0.11192838192299126","0.08351723085888385","0.02841115106410741"
"1876.05","4.18","0.3","0.3267","10.37091074","1876.3749999999952","4.543333333333333","105.76567164630711","7.590837677964625","149.08737102761944","8.266422231303476","11.652355051369202","NA","","NA","","","1.0047166366447913","1.6881839075548075","0.11241410249312933","0.08197173467791474","0.030442367815214588"
"1876.06","4.15","0.3","0.32","10.08541488","1876.4583333333285","4.531666666666666","107.97909287396611","7.805717557154177","153.12432338617486","8.326098727631122","11.807176743030352","NA","","NA","","","1.0047074154226387","1.7441606243682406","0.11623666750572359","0.07999981760301189","0.0362368499027117"
"1876.07","4.1","0.3","0.3133","10.08541488","1876.5416666666617","4.52","106.67813994777374","7.805717557154177","152.20188770312564","8.151771035521346","11.630451565216894","NA","","NA","","","1.0046981945771802","1.752371112990951","0.11759364095515035","0.07833082394635626","0.03926281700879408"
"1876.08","3.93","0.3","0.3067","10.18058017","1876.624999999995","4.508333333333334","101.29904905016821","7.732751835890703","145.44671271087142","7.905449960225594","11.350765086113043","NA","","NA","","","1.0046889741087426","1.7441464460155387","0.12251791865412542","0.07769518507067019","0.04482273358345523"
"1876.09","3.69","0.3","0.3","10.27574545","1876.7083333333283","4.496666666666667","94.23199267747526","7.6611376160549","136.21639067697484","7.6611376160549","11.074503307071126","NA","","NA","","","1.004679754017652","1.736096151378347","0.13319853175354202","0.07839142070578209","0.05480711104775993"
"1876.1","3.67","0.3","0.2933","10.46599504","1876.7916666666615","4.485","92.01759663742396","7.52187438453057","133.92148550045152","7.353885856609387","10.702771579640991","NA","","NA","","","1.004670534304236","1.7125144225562385","0.13835154000468086","0.0800663118999938","0.05828522810468706"
"1876.11","3.6","0.3","0.2867","10.56116033","1876.8749999999948","4.473333333333334","89.44914862399403","7.454095718666169","131.08744340477227","7.12363080847197","10.43965834004117","NA","","NA","","","1.004661314968821","1.705009455228019","0.14394905408238157","0.08074114453889969","0.06320790954348188"
"1876.12","3.58","0.3","0.28","10.75149091","1876.958333333328","4.461666666666667","87.37751330154823","7.322137986163259","128.94568257982397","6.833995453752377","10.085137185014167","NA","","NA","","","1.0046520960117353","1.6826330509190333","0.1418004398096202","0.08104437021333677","0.060756069596283435"
"1877.01","3.55","0.2908","0.2817","10.9417405","1877.0416666666613","4.45","85.13875374763272","6.97418298304552","126.49954430041723","6.755939980481166","10.03800609279649","NA","","NA","","","1.004442533161084","1.6610679219869882","0.14039429114462565","0.08003707003321958","0.06035722111140607"
"1877.02","3.34","0.2817","0.2833","10.65632562","1877.1249999999945","4.440833333333333","82.24780766412051","6.93688844879723","123.06306858307644","6.97628859618124","10.438253691492681","NA","","NA","","","1.0044352053538859","1.7131343139871542","0.14175117808280047","0.07563823739010123","0.06611294069269924"
"1877.03","3.17","0.2725","0.285","10.18058017","1877.2083333333278","4.431666666666667","81.70941106591175","7.023916250934056","123.13328710864734","7.346114244096166","11.07034284730741","NA","","NA","","","1.0044278777306086","1.8011434150689984","0.14471927044295518","0.07046624603850593","0.07425302440444925"
"1877.04","2.94","0.2633","0.2867","10.46599504","1877.291666666661","4.4225","73.71436896839957","6.601698418156329","111.91407665884269","7.188404620149715","10.913525774860615","NA","","NA","","","1.0044205502913774","1.7597827500645762","0.15871290353602863","0.07316083061404854","0.08555207292198008"
"1877.05","2.94","0.2542","0.2883","10.65632562","1877.3749999999943","4.413333333333333","72.39777081811805","6.259698415634562","110.70716358519321","7.099414056756271","10.856080020956194","NA","","NA","","","1.0044132230363174","1.7359918744254137","0.16233557057379433","0.07482890996850311","0.08750666060529122"
"1877.06","2.73","0.245","0.29","10.08541488","1877.4583333333276","4.404166666666667","71.03202977010301","6.374669338342577","109.43105816827003","7.545526971915703","11.624544640585459","NA","","NA","","","1.0044058959655546","1.8423571486255097","0.16205707677969494","0.06992805582859263","0.09212902095110231"
"1877.07","2.85","0.2358","0.2917","10.18058017","1877.5416666666608","4.395","73.46114244096168","6.077942943010092","113.95361907025661","7.51881236843106","11.663252871155738","NA","","NA","","","1.0043985690792139","1.8331766521383228","0.1562933087378331","0.07195354761241424","0.08433976112541886"
"1877.08","3.05","0.2267","0.2933","9.8","1877.624999999994","4.385833333333333","81.66935204081629","6.070308887755101","127.47096482904604","7.853646214285713","12.258109503068594","NA","","NA","","","1.0043912423774213","1.9127440302159064","0.13955989189381057","0.06633936445065092","0.07322052744315966"
"1877.09","3.24","0.2175","0.295","9.704834711","1877.7083333333273","4.376666666666667","87.60768681988115","5.881071568927207","137.50456248694178","7.976625806131154","12.519705535076488","NA","","NA","","","1.004383915860302","1.939982021195476","0.1312746800604203","0.06631802870475378","0.06495665135566653"
"1877.1","3.31","0.2083","0.2967","9.704834711","1877.7916666666606","4.367500000000001","89.50044548574279","5.632309001413965","141.212022179716","8.02259280230208","12.657887305354","NA","","NA","","","1.0043765895279828","1.9484867391468959","0.12353034304649113","0.06478631940556157","0.058744023640929566"
"1877.11","3.26","0.1992","0.2983","9.514585124","1877.8749999999939","4.358333333333333","89.91105432880458","5.493951540582169","142.582226595515","8.227137271865768","13.04671110228286","NA","","NA","","","1.0043692633805883","1.9961460925673595","0.12369224054914874","0.061170700598773164","0.06252153995037557"
"1877.12","3.25","0.19","0.3","9.514585124","1877.9583333333271","4.349166666666666","89.63525354865487","5.240214822844439","142.8373583915704","8.274023404491219","13.184986928452652","NA","","NA","","","1.0043619374182455","2.0048677805919186","0.12068740905577813","0.05845543064635628","0.06223197840942185"
"1878.01","3.25","0.1892","0.3008","9.229089256","1878.0416666666604","4.34","92.40806176465911","5.3795708571918475","147.97031918057002","8.552721531941373","13.695222156773989","NA","","NA","","","1.0044217286102688","2.0759026922234454","0.11673997892457577","0.05378307635288948","0.06295690257168629"
"1878.02","3.18","0.1883","0.3017","9.134004959","1878.1249999999936","4.33","91.35897601826558","5.409715466741952","147.01231716905428","8.667611026638593","13.94767801569298","NA","","NA","","","1.0044137681563745","2.1067873132148214","0.118544600935931","0.053913136018938435","0.06463146491699256"
"1878.03","3.24","0.1875","0.3025","8.94367438","1878.208333333327","4.32","95.06362641078174","5.501367269142461","153.71145786654017","8.875539194216504","14.351146915008764","NA","","NA","","","1.0044058079432483","2.1611186719048097","0.10972463559295087","0.05171228411044737","0.0580123514825035"
"1878.04","3.33","0.1867","0.3033","8.848509091","1878.2916666666601","4.3100000000000005","98.75508755354002","5.536809263136913","160.4263548605441","8.994720136633239","14.611805834595502","NA","","NA","","","1.0043978479710691","2.1939852759131644","0.10714224225389701","0.05181882271441829","0.055323419539478724"
"1878.05","3.34","0.1858","0.3042","8.563094215","1878.3749999999934","4.3","102.35312119592274","5.69377542461151","167.04210237454032","9.32210163706578","15.213834593513527","NA","","NA","","","1.0043898882400162","2.2770830012558188","0.10590338286570167","0.04961739972388535","0.05628598314181632"
"1878.06","3.41","0.185","0.305","8.372844628","1878.4583333333267","4.29","106.87267825412226","5.798077852496369","175.2066464798579","9.558993216277797","15.67097571154154","NA","","NA","","","1.0043819287502689","2.3390466481712737","0.09892094350792902","0.04851612002550332","0.0504048234824257"
"1878.07","3.48","0.1842","0.3058","8.467928926","1878.54166666666","4.279999999999999","107.84186404731284","5.708181424573283","177.57535667955065","9.476448857950652","15.604179331208792","NA","","NA","","","1.0043739695020064","2.3229165130070015","0.09938361771645665","0.048472788674609246","0.050910829041847405"
"1878.08","3.45","0.1833","0.3067","8.563094215","1878.6249999999932","4.27","105.72403237303396","5.6171638069498915","174.85885851201238","9.398713254727395","15.544699103082374","NA","","NA","","","1.0043660104954082","2.307148408524934","0.10382760299540617","0.0496581283649129","0.054169474630493264"
"1878.09","3.52","0.1825","0.3075","8.563094215","1878.7083333333264","4.26","107.86915766755929","5.592648089298174","179.17753442574505","9.423228972379114","15.652582907930851","NA","","NA","","","1.0043580517306545","2.317221442691018","0.104235621329543","0.04967045110529145","0.05456517022425156"
"1878.1","3.48","0.1817","0.3083","8.467928926","1878.7916666666597","4.25","107.84186404731284","5.630708821091018","179.91161178792694","9.553921461432916","15.93872123971778","NA","","NA","","","1.004350093207925","2.3534751790138597","0.10227761924603618","0.047284254876306386","0.05499336436972979"
"1878.11","3.47","0.1808","0.3092","8.372844628","1878.874999999993","4.239999999999999","108.75313593601298","5.6664458147640175","182.21965186533262","9.690625254010145","16.236978777164506","NA","","NA","","","1.004342134927399","2.390555982488441","0.09772281052939236","0.04490438843299871","0.05281842209639365"
"1878.12","3.45","0.18","0.31","8.18251405","1878.9583333333262","4.2299999999999995","110.64140488704689","5.772595037585055","186.1895272656634","9.941691453618706","16.730073464450914","NA","","NA","","","1.0043341768892575","2.4567834282733547","0.09365794506517222","0.042514842079854676","0.051143102985317546"
"1879.01","3.58","0.1817","0.3158","8.277679339","1879.0416666666595","4.22","113.49056921954775","5.760121907036823","191.79192742838111","10.011263061322119","16.918405218403006","NA","","NA","","","1.0048663382006082","2.439064452549838","0.09676324324512287","0.04739993705323253","0.04936330619189033"
"1879.02","3.71","0.1833","0.3217","8.372844628","1879.1249999999927","4.203333333333333","116.27496666357581","5.744798218176132","197.3064130553942","10.082387271070711","17.108752851730543","NA","","NA","","","1.004853493821275","2.4230765874387807","0.09660940875928481","0.049668133462527964","0.046941275296756846"
"1879.03","3.65","0.185","0.3275","8.277679339","1879.208333333326","4.186666666666666","115.7096585618294","5.864736118887245","197.17646467814848","10.382167994246338","17.691860871806476","NA","","NA","","","1.0048406505677119","2.4628293569541437","0.0961109712476933","0.049555504087045454","0.046555467160647845"
"1879.04","3.77","0.1867","0.3333","8.18251405","1879.2916666666592","4.17","120.90379606497588","5.987463852872943","206.87784942092904","10.68892181126166","18.289757881165954","NA","","NA","","","1.004827808441316","2.503533209685912","0.0910457803507625","0.048158813833927505","0.04288696651683499"
